DAY_OF_WEEK,TRUCK_BRAND_NAME,CITY,LOCATION,DAILY_SALES
2,13,2,83,3765.5
2,4,2,825,9417.0
1,11,1,675,29119.0
5,2,2,90,31919.0
6,1,2,826,6040.0
3,7,1,827,42853.0
4,5,1,828,24677.0
2,5,2,829,7473.0
3,1,2,762,4141.0
1,9,3,801,8484.0
4,9,2,830,7269.0
4,9,2,225,11137.0
1,0,2,386,5923.0
2,11,2,345,5234.0
4,6,2,756,9965.75
5,4,2,831,9522.0
6,4,2,832,10407.0
0,4,2,833,16200.0
1,3,2,443,4774.0
0,14,0,834,7904.0
1,14,0,529,10028.0
2,5,0,835,6820.0
3,5,0,14,6626.0
4,12,0,836,5692.0
5,14,0,837,7791.0
3,13,2,838,3009.0
3,10,2,839,7292.0
4,14,2,840,8877.0
3,12,3,333,9484.0
6,9,3,130,8011.0
1,13,3,394,3245.5
5,0,0,841,8454.0
5,7,0,258,15775.0
5,9,0,1,9240.0
0,1,0,292,5190.0
0,8,0,842,7820.0
0,1,1,340,15504.0
5,9,3,843,11951.0
6,13,3,844,9115.5
0,3,3,845,20737.5
0,5,3,267,5775.0
6,13,3,846,3567.0
6,3,3,526,7063.0
0,3,3,847,6976.5
2,2,0,848,8543.0
3,14,0,672,5868.0
2,3,2,849,5225.0
3,3,2,392,14734.5
4,6,0,152,9970.75
0,3,3,850,7484.0
0,2,3,851,8922.0
2,2,3,852,10926.0
2,3,3,853,5225.5
4,14,3,513,9839.0
5,9,3,854,23425.0
3,1,4,595,761.0
4,11,1,69,25870.0
2,3,2,47,7364.5
3,6,2,855,21401.75
4,13,2,856,3624.5
4,5,2,428,6572.0
5,2,2,857,7068.0
5,6,2,858,10058.25
6,9,1,211,64403.0
1,2,1,859,32568.0
3,8,1,368,34071.0
3,2,0,152,5739.0
2,1,0,238,3044.0
2,0,0,860,6847.0
1,8,1,393,35271.0
1,11,1,558,26956.0
2,2,1,861,38080.0
3,13,1,862,28596.0
0,9,2,863,7139.0
1,1,2,864,6118.0
4,2,2,367,9316.0
3,14,1,674,32189.0
6,3,3,799,6641.5
0,12,3,865,5752.0
2,9,3,866,10294.0
5,5,3,867,7968.0
2,2,1,868,33803.0
1,11,0,304,3070.0
3,11,0,869,5473.0
5,1,4,870,2285.0
5,11,4,871,1058.0
3,4,4,872,2537.0
5,2,4,873,1401.0
2,9,4,874,1238.0
6,7,4,875,2332.0
3,2,1,524,37098.0
4,9,3,876,6551.0
6,11,3,877,19764.0
0,12,3,878,3943.0
1,3,0,879,6554.0
1,11,0,11,6891.0
2,2,0,750,8871.0
6,12,4,880,922.0
6,8,4,881,808.0
1,14,4,882,1462.0
3,14,4,712,906.0
6,13,4,883,2417.0
4,11,4,711,1551.0
4,4,0,884,13206.0
1,3,0,290,6706.0
6,6,0,836,18390.0
0,10,0,885,7817.0
0,9,3,570,11252.0
1,12,3,133,4882.0
2,8,0,702,8509.0
4,2,0,886,9688.0
5,8,0,887,10964.0
4,14,1,888,31253.0
5,14,1,889,27922.0
5,1,1,35,14284.0
5,0,1,890,30448.0
4,8,1,891,36161.0
4,7,1,13,40846.0
0,13,3,892,5266.5
6,14,1,893,29411.0
1,11,0,746,14364.0
3,8,1,29,35492.0
2,4,3,894,26823.0
1,10,3,251,10292.0
3,12,3,895,4466.0
3,7,3,865,21412.0
5,0,1,590,28494.0
4,5,3,896,6479.0
5,5,3,77,7485.0
6,2,3,897,8506.0
0,2,3,898,4598.0
1,0,0,149,7270.0
6,1,0,9,4954.0
3,4,0,720,21881.0
1,5,1,181,47619.0
6,7,1,861,38678.0
2,1,2,406,11172.0
5,5,0,899,10213.0
1,7,0,900,21457.0
3,0,0,672,9312.0
6,9,4,901,2428.0
6,11,4,874,825.0
3,10,4,902,1792.0
5,9,4,903,904.0
0,8,4,904,2237.0
4,14,4,905,1909.0
4,11,4,906,1065.0
3,13,3,907,2566.0
4,12,3,908,7993.0
4,7,0,909,23057.0
4,3,0,910,8030.5
0,13,1,437,15975.5
2,13,1,911,12659.5
5,8,3,684,8321.0
0,1,3,108,2347.0
0,1,3,912,2771.0
1,11,3,913,5829.0
2,6,3,913,8798.0
3,2,1,643,35582.0
0,1,1,820,14485.0
0,10,1,914,22764.0
0,0,2,915,5323.0
1,0,2,916,8642.0
2,5,2,539,7586.0
1,0,0,735,9672.0
1,10,3,917,5903.0
1,7,3,918,11803.0
4,4,0,919,8927.0
6,2,0,465,10563.0
5,8,1,516,31515.0
1,4,1,920,34622.0
2,2,1,148,32335.0
1,3,0,152,6526.5
6,7,0,113,8879.0
6,9,0,248,9181.0
0,12,0,921,6202.0
2,13,0,702,4789.0
5,11,3,922,6783.0
6,10,3,540,9535.0
0,10,4,556,898.0
2,5,4,636,2423.0
3,14,4,923,4104.0
3,8,4,610,1907.0
6,7,4,924,1388.0
2,4,4,343,982.0
4,7,4,615,2027.0
0,10,4,599,1266.0
5,2,1,925,32210.0
2,13,1,926,14792.0
6,1,3,927,5211.0
4,13,1,29,14586.5
2,8,1,928,32436.0
2,7,1,352,44955.0
1,11,0,929,8538.0
0,7,3,252,11368.0
2,4,3,876,7539.0
2,9,3,930,6801.0
3,11,3,532,10441.0
4,14,0,55,9278.0
1,8,1,931,33615.0
1,11,1,511,51059.0
4,6,1,931,46294.5
5,2,1,932,29642.0
5,5,1,933,22689.0
2,2,0,934,5986.0
6,5,3,935,7902.0
0,3,3,935,5971.5
5,7,3,581,13365.0
5,9,3,800,11717.0
6,14,3,936,7436.0
6,0,0,937,6884.0
2,1,0,938,2829.0
2,0,0,939,19001.0
3,0,0,149,21218.0
0,1,0,197,2247.0
3,1,1,940,16973.0
3,0,1,12,32607.0
1,7,1,644,45826.0
1,0,0,741,7123.0
4,0,0,695,5297.0
4,2,1,941,34511.0
3,5,2,942,5440.0
1,14,0,943,7517.0
4,6,2,944,21792.0
4,7,3,945,13245.0
1,1,0,946,7498.0
5,1,0,947,4875.0
1,5,1,171,25620.0
5,2,0,483,11847.0
3,14,1,948,58629.0
5,8,3,927,8465.0
5,7,3,253,9822.0
6,1,3,949,4657.0
0,11,3,950,5760.0
0,8,4,951,944.0
4,12,4,952,1546.0
5,9,4,953,1330.0
1,11,4,616,1278.0
0,0,4,954,975.0
2,2,0,955,9428.0
2,1,0,104,9917.0
2,1,0,956,2401.0
1,13,4,342,1585.0
1,13,4,957,1254.5
5,13,4,958,1604.0
5,13,4,959,2564.5
6,13,4,960,796.5
3,13,4,961,936.0
1,13,4,962,1775.0
2,6,2,963,8545.25
2,5,2,434,5176.0
3,0,2,418,5732.0
4,10,2,964,5015.0
4,2,0,285,9540.0
6,0,4,965,1697.0
2,7,4,966,2745.0
3,5,4,967,816.0
5,0,4,957,1290.0
6,10,4,618,1058.0
6,4,4,632,1702.0
4,2,0,968,21180.0
4,4,0,505,24353.0
1,9,3,969,7027.0
2,2,3,970,6769.0
2,11,3,220,5614.0
3,3,3,971,9043.5
3,14,3,111,5879.0
3,1,3,972,3156.0
1,4,1,668,36012.0
0,5,0,33,4752.0
0,8,0,973,6486.0
4,4,2,974,8713.0
4,9,2,975,10293.0
5,1,2,464,5640.0
6,1,2,795,3355.0
5,13,0,178,4842.5
3,2,1,891,31444.0
3,10,1,976,25720.0
3,13,4,977,1687.0
3,13,4,978,1651.5
6,13,4,979,443.0
2,8,1,651,35464.0
0,14,0,466,5698.0
0,4,0,24,19394.0
2,6,0,755,11239.75
6,11,2,631,7685.0
0,7,2,980,7294.0
1,12,2,187,8115.0
1,9,2,981,8684.0
2,13,2,982,3056.5
1,1,4,632,947.0
2,1,4,983,1285.0
5,1,4,984,1160.0
0,4,4,399,1490.0
4,10,4,985,866.0
4,7,4,986,2833.0
6,4,4,987,1469.0
4,5,4,988,835.0
4,4,4,989,2107.0
4,7,4,990,3450.0
5,14,4,991,1136.0
5,0,4,992,975.0
2,9,0,993,6974.0
4,9,0,467,8039.0
6,0,0,994,7671.0
2,13,0,666,2769.5
2,3,0,995,6665.5
2,12,0,119,5785.0
6,13,0,996,4515.0
0,14,0,997,4661.0
0,5,0,103,4923.0
1,11,0,119,5641.0
4,9,0,582,14724.0
4,9,0,470,9392.0
5,12,0,998,8546.0
0,13,4,999,542.5
1,13,4,1000,705.5
3,13,4,1001,757.0
5,13,4,1002,853.5
6,13,4,978,1023.5
1,13,4,609,362.0
4,1,4,1003,1201.0
0,1,4,1004,854.0
0,3,2,49,3735.0
5,10,1,1005,74789.0
0,7,3,452,7471.0
3,10,3,1006,6332.0
4,1,3,63,4501.0
4,10,3,480,12531.0
4,12,3,1007,7823.0
5,13,3,1008,5371.0
4,13,3,412,3907.0
4,7,2,7,22103.0
5,6,2,1009,10836.0
4,11,0,1010,5931.0
6,2,0,262,9205.0
0,3,4,636,1355.5
6,0,4,1011,1807.0
0,2,4,871,833.0
2,4,4,1012,1466.0
5,14,4,1013,963.0
5,0,4,1014,1230.0
6,8,4,1015,1895.0
0,11,4,1016,1800.0
1,14,4,718,908.0
1,8,4,614,1025.0
6,13,4,554,2626.5
4,8,4,985,1210.0
2,8,4,1017,735.0
6,8,4,904,2369.0
0,8,4,902,2813.0
0,13,4,344,1808.0
0,13,4,992,467.0
3,8,4,985,1258.0
4,3,1,644,27489.5
5,8,1,370,30739.0
4,2,3,289,7237.0
4,5,1,1018,47384.0
4,9,1,1019,28986.0
5,8,4,1020,1289.0
0,1,4,1021,446.0
5,8,4,874,3854.0
4,1,4,1022,594.0
1,1,4,1023,510.0
3,2,4,1024,1056.0
4,2,4,1003,1178.0
5,1,4,1025,1292.0
2,12,4,1026,1016.0
1,2,4,718,1433.0
1,1,4,1027,502.0
5,14,4,1028,1428.0
0,12,4,566,997.0
1,11,4,1017,1550.0
4,11,4,731,962.0
6,10,4,729,771.0
1,1,4,301,2024.0
2,11,4,705,783.0
5,13,4,1029,548.0
6,5,3,1030,6531.0
1,14,3,688,7300.0
6,8,0,261,9214.0
3,10,4,1031,1424.0
6,0,3,74,9633.0
4,1,3,1032,9115.0
5,6,1,1033,48300.5
2,5,2,1034,9026.0
4,5,2,170,7123.0
0,2,2,391,8695.0
5,7,1,352,37505.0
6,1,1,1035,13807.0
0,13,4,902,701.0
1,1,4,1036,226.0
5,2,4,1037,2052.0
3,4,3,1038,11613.0
3,7,1,1039,41518.0
3,4,2,1040,16970.0
4,10,2,1041,9364.0
4,7,1,660,41803.0
4,9,1,1005,27118.0
5,1,1,648,16841.0
3,5,3,23,7172.0
5,9,3,1042,10358.0
6,4,3,798,10399.0
5,8,3,892,13498.0
5,4,3,581,35544.0
6,9,3,1043,15962.0
1,2,3,1044,18522.0
1,1,3,1045,2783.0
3,3,3,1006,9594.5
3,5,3,681,7607.0
4,2,3,109,25067.0
4,1,3,191,8136.0
4,11,3,1008,6051.0
6,11,3,452,7750.0
1,13,1,1046,15124.0
2,5,3,1047,18466.0
3,4,3,865,20364.0
1,9,1,931,26235.0
3,1,3,1048,3069.0
4,5,3,1049,6877.0
1,5,2,855,4922.0
2,8,3,907,10075.0
0,8,4,875,645.0
5,9,4,610,651.0
2,1,4,1050,1300.0
6,6,4,1051,2180.5
3,1,3,396,9526.0
6,13,4,1052,496.0
1,11,4,1053,1235.0
0,12,4,1054,2574.0
0,9,4,1055,768.0
6,9,4,627,992.0
2,11,4,1021,1761.0
4,4,4,1056,1203.0
1,1,4,731,890.0
0,5,4,301,655.0
3,10,4,614,775.0
1,10,4,1057,695.0
4,6,4,1058,1902.5
1,3,4,1059,743.0
1,8,4,957,1529.0
0,11,4,1060,1013.0
3,1,4,621,480.0
4,9,4,399,1548.0
5,13,4,1061,441.5
5,12,4,958,1307.0
5,5,4,1062,2509.0
5,1,4,1063,2132.0
1,8,4,1064,5567.0
0,2,0,1010,11575.0
1,14,3,23,5979.0
1,4,3,1065,10941.0
6,10,0,103,8141.0
3,9,4,1066,1156.0
5,3,4,1067,1510.0
6,14,4,1068,1257.0
6,8,4,1069,1600.0
2,3,4,1070,974.0
5,13,4,1071,907.0
4,12,4,1072,1104.0
4,5,4,1073,912.0
4,4,4,1074,1567.0
5,14,2,1075,17846.0
6,12,2,434,7301.0
0,0,2,1076,16197.0
0,4,2,1077,10058.0
2,8,2,386,6653.0
4,1,1,370,15964.0
2,9,3,193,8517.0
6,11,1,110,25244.0
6,2,1,669,32100.0
6,5,0,155,8022.0
2,13,1,244,14683.0
1,8,1,675,37330.0
4,9,3,1078,11358.0
2,6,0,52,11765.0
3,6,0,573,10813.0
3,12,0,462,19895.0
3,8,0,450,6894.0
1,10,0,506,6654.0
5,3,0,657,9135.5
4,14,1,12,55467.0
4,12,0,1079,10045.0
6,2,0,1080,9707.0
6,12,3,1081,22081.0
5,5,1,1082,26943.0
6,7,0,85,15289.0
1,9,0,1083,7954.0
6,7,1,940,45872.0
0,5,1,1084,22370.0
2,12,0,277,9064.0
4,7,0,1085,10752.0
6,14,0,1086,7177.0
1,1,3,1087,3328.0
1,4,3,1088,8439.0
3,4,3,328,10414.0
0,9,1,651,27607.0
0,5,0,1089,6047.0
2,10,0,1090,9023.0
2,9,0,463,6047.0
5,3,0,1091,6833.5
3,12,3,1092,8589.0
1,13,0,939,3402.5
4,14,3,1093,8519.0
5,7,1,180,39950.0
6,5,1,1094,21617.0
1,9,3,1095,5605.0
3,11,0,1096,7243.0
5,3,0,291,8983.0
6,14,0,198,10187.0
4,4,3,1097,6375.0
6,4,3,532,12207.0
6,9,3,1098,10159.0
4,14,1,1099,31129.0
5,0,2,1100,9143.0
0,5,2,464,5110.0
4,14,2,1101,14979.0
0,0,2,1102,12097.0
2,9,2,829,8701.0
5,7,1,1103,38974.0
4,10,2,794,5099.0
2,10,2,1104,11898.0
2,14,1,86,26711.0
0,13,1,1105,16578.0
0,8,1,419,37074.0
2,1,1,515,16255.0
4,8,1,482,31234.0
6,1,3,1106,3657.0
1,4,3,798,7159.0
6,3,3,532,7994.0
1,9,1,151,26905.0
4,13,2,1107,2614.0
4,13,1,516,14889.0
5,13,2,815,3513.5
2,11,1,1108,22997.0
4,10,3,1109,5216.0
4,11,3,39,7147.0
6,4,3,1110,13102.0
0,14,3,217,8820.0
1,10,3,1111,7369.0
1,0,3,1112,10378.0
1,4,3,724,12464.0
4,0,1,404,34230.0
6,9,3,1113,5985.0
4,3,3,481,6538.5
6,13,3,1114,7683.0
0,4,3,1115,16447.0
1,13,3,724,2151.0
3,12,3,1116,7967.0
3,7,3,1117,9437.0
4,4,3,1006,11162.0
5,2,3,1118,12920.0
6,4,3,1119,11970.0
2,4,3,570,12754.0
3,5,3,847,4125.0
4,6,3,1120,10162.75
4,5,3,1121,5166.0
6,13,3,917,3598.5
0,0,3,945,6529.0
4,7,2,832,12646.0
5,6,2,1122,13989.25
6,2,2,88,8619.0
6,0,1,1123,32891.0
0,2,2,1124,11217.0
0,7,2,1125,9182.0
1,3,2,1126,8161.5
2,1,2,1127,2926.0
4,7,2,785,14825.0
1,9,1,1128,24806.0
6,12,2,1129,11995.0
0,11,2,1130,5790.0
1,13,2,366,3514.5
3,10,1,207,23364.0
4,6,1,1131,45617.75
0,14,0,51,6427.0
1,8,0,1132,5467.0
1,9,0,268,14683.0
5,12,2,1133,7654.0
5,9,2,1134,7604.0
6,14,2,1107,8397.0
2,13,2,1135,4916.0
2,1,2,214,4860.0
3,3,2,7,7752.0
0,12,2,48,6658.0
0,7,2,360,7886.0
2,5,2,1136,5565.0
5,13,2,1137,4303.5
0,8,2,221,7343.0
4,1,1,388,17303.0
2,4,3,535,6498.0
5,5,2,1138,6357.0
5,1,2,1139,4273.0
1,8,3,1140,19086.0
2,5,3,57,5471.0
2,8,3,656,10187.0
2,0,1,665,33984.0
6,9,2,1141,8333.0
5,0,1,1142,33252.0
6,1,2,1143,3195.0
5,5,2,1144,6850.0
5,1,2,1145,7959.0
3,7,0,1146,10967.0
5,5,2,235,5182.0
5,1,2,587,10832.0
4,6,2,1147,28062.75
6,8,3,166,8552.0
0,1,3,1148,4586.0
4,4,2,1149,8626.0
0,14,0,281,7208.0
1,2,0,1150,9049.0
5,4,2,1151,12187.0
6,6,2,1102,22299.25
1,6,2,1124,12909.25
3,6,2,464,7846.5
6,1,2,95,7740.0
1,2,2,1152,9254.0
1,3,2,980,9300.5
1,6,2,1135,22712.0
4,13,2,1153,4731.0
1,14,2,1154,8974.0
3,2,2,417,5926.0
3,3,2,1155,10248.5
1,5,2,1156,6500.0
6,5,2,1157,6094.0
6,6,2,472,13456.75
3,1,2,829,3615.0
5,5,2,88,7093.0
6,3,2,1158,6144.0
6,1,2,410,2823.0
6,1,2,371,3801.0
1,4,2,60,7196.0
2,2,2,380,8042.0
3,1,2,1159,12938.0
4,2,2,1160,8184.0
4,5,2,916,6433.0
1,2,2,1161,12194.0
3,6,2,1149,9820.75
3,5,2,858,6955.0
4,3,2,489,6794.5
2,3,2,416,3726.0
3,5,2,631,4127.0
0,7,1,183,40909.0
0,4,2,1162,9620.0
0,7,2,1163,13057.0
1,2,2,168,6216.0
2,8,0,1164,7615.0
4,7,0,1083,13320.0
2,3,2,1149,9022.0
3,6,2,1165,22877.75
3,8,2,1166,6358.0
3,7,2,1167,8115.0
6,12,0,550,9318.0
6,5,0,1168,6421.0
6,8,0,740,9635.0
5,6,2,1169,10427.0
6,10,2,1170,15718.0
3,2,1,1171,30694.0
2,12,2,1172,5531.0
2,4,2,364,7783.0
3,3,2,1170,5016.5
3,12,2,1173,6211.0
6,1,3,1042,3352.0
4,13,1,814,15114.5
4,12,2,1174,5929.0
5,2,2,169,9290.0
5,6,2,364,12803.75
1,13,2,826,2348.5
2,12,2,825,9646.0
2,8,2,1175,8554.0
3,4,2,1176,7131.0
5,1,2,84,4723.0
0,5,2,164,4580.0
5,2,1,645,31071.0
3,6,2,1177,11058.5
5,7,1,457,48875.0
2,14,0,465,10879.0
1,1,2,1178,8031.0
5,0,2,1179,9721.0
6,7,2,185,11459.0
1,10,2,1156,9363.0
3,5,2,379,11537.0
0,2,2,519,4786.0
2,1,2,1180,2780.0
5,2,2,355,7045.0
5,6,2,855,8392.25
6,1,2,264,2996.0
0,6,2,1181,10838.75
5,0,2,1182,16705.0
2,4,2,1127,6876.0
3,5,2,1174,5750.0
4,6,2,1130,19232.0
2,5,3,1183,6411.0
3,3,3,1184,9857.5
6,5,2,964,8158.0
1,0,2,168,7268.0
4,11,2,1034,3564.0
6,11,2,1185,5739.0
6,9,2,421,7603.0
5,12,0,136,8154.0
6,2,0,1186,8240.0
6,5,0,1187,8172.0
3,3,0,746,5080.0
4,3,0,1188,8857.0
0,2,2,473,6818.0
0,3,2,793,4327.5
1,3,2,815,6939.5
4,1,2,1189,2780.0
0,1,2,1190,2492.0
6,6,0,766,18645.75
6,5,0,1191,7665.0
3,5,2,857,4594.0
1,3,2,1190,6129.0
2,12,0,1192,8355.0
2,6,2,1193,23570.75
1,11,2,857,4371.0
6,1,2,1194,4956.0
6,4,2,1195,5679.0
2,14,2,1196,6701.0
0,10,1,1197,25408.0
0,11,1,928,29217.0
6,0,2,1198,6374.0
0,10,2,964,4433.0
1,0,0,1199,8163.0
2,8,0,15,10147.0
4,7,1,1200,45520.0
0,1,3,908,5311.0
2,3,3,319,8651.5
2,12,3,1201,7474.0
3,11,1,68,25844.0
5,5,2,1127,8302.0
5,9,2,1202,14340.0
6,6,2,1185,10405.75
4,6,2,1203,17371.0
6,12,3,1204,18586.0
6,10,1,11,22970.0
0,11,1,1205,27834.0
4,11,1,1206,28728.0
5,10,1,3,26845.0
1,11,1,171,28185.0
3,11,1,17,25531.0
0,12,3,1207,11465.0
4,2,3,1208,12938.0
0,9,1,318,25831.0
5,1,3,633,6279.0
6,11,3,936,8356.0
3,0,2,392,5910.0
4,3,2,1209,4419.0
5,10,1,1210,22297.0
1,0,2,1211,9130.0
3,10,2,625,6213.0
4,1,2,1212,3715.0
5,5,2,1213,4342.0
1,9,2,258,8820.0
2,0,2,60,6512.0
2,5,2,825,7088.0
0,10,1,494,22655.0
4,11,1,402,51032.0
3,5,2,1214,4319.0
0,3,2,1215,3693.5
1,1,2,942,2385.0
0,11,3,1216,5153.0
1,12,3,252,5479.0
1,8,3,699,9692.0
2,0,2,164,15288.0
0,5,2,1104,2939.0
5,4,3,533,30196.0
6,11,4,1217,823.0
1,9,4,1218,1060.0
2,3,4,1219,1917.5
2,8,4,1220,1068.0
3,5,4,1221,870.0
6,14,4,615,1419.0
3,3,4,1222,1494.0
5,1,2,1223,3962.0
5,10,2,1224,5557.0
3,14,0,742,6697.0
3,6,0,1225,11344.0
5,10,0,1226,6182.0
5,12,1,1227,31420.0
5,11,1,350,24445.0
0,10,3,333,8788.0
3,0,0,1228,5790.0
4,6,0,1229,6724.5
6,10,0,149,10510.0
3,11,3,1092,8523.0
4,11,3,116,7241.0
3,10,4,1230,1051.0
3,9,4,1231,2382.0
3,9,4,1001,1239.0
5,2,4,1232,2554.0
1,12,4,1233,996.0
3,14,4,1234,2191.0
5,9,4,1037,1344.0
3,10,4,1235,1140.0
4,14,4,730,3698.0
2,3,4,1012,1317.0
2,2,1,401,37313.0
6,8,1,1236,32272.0
3,2,1,1237,35403.0
5,4,3,319,8479.0
6,8,1,154,37629.0
6,7,1,1238,42626.0
3,2,0,1239,10407.0
0,13,3,1240,2422.5
2,6,0,303,10358.0
5,1,2,1241,5535.0
6,5,2,413,6069.0
4,0,1,1242,27338.0
4,11,1,941,27917.0
1,7,3,251,9288.0
2,13,3,684,3121.5
4,1,3,172,3625.0
5,3,0,774,9421.0
5,4,0,1243,8065.0
6,4,0,201,10701.0
6,13,3,1244,5991.5
2,2,2,418,8259.0
1,7,3,1245,9674.0
3,2,3,500,7574.0
5,2,1,1246,33393.0
5,3,2,795,6272.5
1,2,0,721,7214.0
2,1,0,885,2428.0
3,3,0,1247,5550.5
4,3,0,1248,7228.0
2,14,4,904,974.0
3,2,4,1249,922.0
6,5,4,1250,768.0
2,8,4,1251,1047.0
6,1,4,1014,657.0
0,9,4,1252,907.0
2,7,4,1253,1448.0
4,10,4,1254,1079.0
5,4,4,1029,1731.0
4,7,4,1073,2148.0
5,10,4,962,1090.0
5,11,4,965,934.0
6,1,4,1255,504.0
1,9,0,754,7550.0
4,8,1,738,37294.0
6,7,3,1256,16993.0
3,12,0,583,7090.0
5,10,1,1257,54531.0
0,0,1,1258,28502.0
0,8,0,1259,8875.0
2,9,3,1260,8939.0
6,3,3,908,4665.5
0,4,3,334,6161.0
1,10,4,705,2318.0
3,0,4,1219,861.0
3,0,4,705,1553.0
3,4,4,1253,2992.0
5,9,2,1152,5854.0
0,3,2,1261,4391.5
1,4,3,777,9385.0
5,11,0,42,5362.0
1,4,2,1262,8828.0
2,3,0,466,6118.5
2,5,0,1263,6621.0
3,12,0,475,8985.0
3,11,0,761,8203.0
4,12,0,1187,7435.0
0,1,3,577,3032.0
3,10,1,321,26302.0
1,11,0,507,4700.0
2,11,0,507,4234.0
3,0,0,196,10164.0
5,8,4,1056,1111.0
2,2,4,1264,1440.0
3,1,4,881,464.0
6,8,0,1265,8431.0
4,1,3,866,9975.0
0,13,3,1045,4044.5
6,5,2,1100,7499.0
0,2,2,1266,6820.0
1,9,3,629,9119.0
4,2,0,1267,11739.0
6,3,2,1041,10600.5
2,2,2,1268,8285.0
6,9,3,1269,9911.0
2,2,3,500,8620.0
2,9,4,986,1241.0
3,4,4,1249,1442.0
4,1,4,1270,605.0
6,6,4,1271,1980.0
1,3,4,1272,1006.5
2,6,4,1068,1058.0
3,6,4,1273,1976.75
6,13,4,1274,1403.0
6,0,4,1275,1332.0
3,6,4,565,2338.75
6,3,4,632,1251.0
3,2,4,983,861.0
3,2,4,1015,1560.0
0,13,2,1276,2944.0
3,6,3,1277,8016.5
3,4,3,1278,8276.0
3,0,1,1279,28563.0
3,2,2,1139,7474.0
0,3,2,1127,2886.0
6,7,1,1280,39293.0
6,6,2,1268,15108.75
6,1,2,1281,3529.0
6,5,2,1282,6348.0
1,5,3,1283,4809.0
0,4,1,1284,41151.0
1,2,1,1285,31166.0
6,2,3,1121,13614.0
6,7,3,123,31343.0
5,1,3,1201,5203.0
5,12,3,1245,8045.0
2,12,1,816,25883.0
1,6,3,220,14353.0
2,11,1,1286,28297.0
4,10,1,1287,26400.0
0,13,3,1288,3358.5
1,2,3,1118,10269.0
1,3,3,412,6886.0
1,9,2,829,6123.0
6,5,2,316,8054.0
6,9,2,1289,7340.0
5,2,0,582,13337.0
6,5,1,348,22915.0
4,9,0,1290,8273.0
6,4,0,1010,12326.0
0,5,3,892,4847.0
0,9,3,897,5657.0
1,13,3,1291,2606.5
3,13,3,853,5908.5
4,10,3,1292,7825.0
0,12,1,46,31994.0
6,3,0,485,8274.5
6,1,0,173,3982.0
0,3,0,103,5556.5
0,11,0,574,5614.0
3,4,0,92,9223.0
3,7,0,460,11545.0
5,3,0,1229,10750.5
5,6,3,1207,10979.75
1,13,4,1293,422.5
4,2,4,985,950.0
0,2,4,635,1205.0
5,13,4,615,663.0
1,1,4,882,1189.0
1,12,4,1235,1058.0
6,1,4,1294,1403.0
6,7,4,1295,1966.0
1,13,4,1296,472.5
0,8,4,1220,913.0
5,7,4,562,3241.0
6,12,4,1297,954.0
4,8,4,1298,2227.0
2,7,4,1299,1661.0
5,7,4,1230,1229.0
5,13,4,609,502.5
5,0,0,934,8820.0
0,2,0,779,5669.0
2,0,1,813,30227.0
1,2,0,104,10314.0
5,4,3,1300,14425.0
4,11,4,1301,1451.0
5,13,4,987,485.5
5,0,4,620,959.0
1,11,4,1302,766.0
6,10,4,725,1930.0
2,2,1,29,38177.0
2,5,3,1303,5584.0
1,4,3,700,11708.0
4,1,2,1304,3587.0
0,11,4,1305,940.0
4,14,4,634,667.0
4,13,2,1306,2259.5
6,13,3,38,2741.5
5,0,4,1307,2199.0
2,6,4,957,1903.0
3,4,4,1308,1368.0
3,9,4,1309,1085.0
6,5,4,1310,839.0
4,5,4,1311,823.0
0,2,4,990,1156.0
2,7,4,904,3298.0
2,12,4,610,2123.0
0,12,4,1310,605.0
1,0,0,40,9280.0
2,11,0,1312,7943.0
0,7,0,796,8323.0
0,9,0,1313,7900.0
2,2,2,1314,8089.0
3,12,2,224,7271.0
3,7,2,1315,7898.0
3,9,2,223,7648.0
4,2,2,47,7716.0
4,12,2,831,7013.0
3,13,3,111,4680.0
5,13,4,1025,547.0
4,7,4,1316,2679.0
5,1,4,987,786.0
5,7,4,730,3711.0
5,8,4,1317,1558.0
4,1,4,1318,471.0
0,7,4,1059,1486.0
1,10,4,1319,818.0
2,14,1,1320,25520.0
5,13,1,1321,13973.0
2,4,0,277,8017.0
5,11,4,1055,968.0
6,3,4,618,1396.5
0,14,4,619,1445.0
0,3,4,1322,1201.5
0,11,4,1323,661.0
3,4,4,1324,1320.0
2,3,4,623,1166.5
5,12,4,1298,935.0
3,10,4,1052,1342.0
3,4,4,1061,5307.0
1,2,4,1325,1108.0
1,8,4,1326,2876.0
2,4,4,1327,963.0
6,0,4,1328,1598.0
1,8,4,873,1188.0
0,2,2,1329,7036.0
2,6,2,1330,17114.5
1,11,1,1331,24779.0
2,0,1,1332,29176.0
5,1,2,1333,4769.0
2,6,2,1334,12689.5
4,13,1,370,13779.5
4,8,0,1335,8307.0
5,2,0,1336,19593.0
3,10,0,262,6219.0
5,13,0,114,3087.0
4,4,4,1337,2172.0
5,12,4,1338,1547.0
0,1,4,1339,391.0
3,12,1,1128,26966.0
6,9,1,1340,29364.0
4,2,3,266,7828.0
0,6,1,1341,44247.25
0,11,3,130,6714.0
1,12,1,388,27201.0
1,11,1,644,24750.0
4,9,1,1342,26464.0
6,3,1,1343,33706.0
6,0,1,1344,32901.0
0,14,1,1345,31840.0
1,13,3,1204,5017.5
1,6,3,1346,10456.75
1,7,3,216,9451.0
